0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:19 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:19 +0900] "GET /static/css/myPage/myPageInfo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:19 +0900] "GET /static/images/myPage/profileImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:19 +0900] "GET /static/images/extendHeaderImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:20 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4722
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:20 +0900] "GET /static/css/myPage/myPageRank.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:20 +0900] "GET /static/images/myPage/502_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:20 +0900] "GET /static/images/myPage/hostel_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:42:20 +0900] "GET /static/images/myPage/rozer_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:05 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:07 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:08 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:08 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:09 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:11 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4690
